"hours since 01.01.2015  1:00:00",velocity,density,temperature,status
3226,535.7,1.7,65400,0
3227,528.1,1.8,62300,0
3228,524.4,1.5,59400,0
3229,518.5,1.4,61600,0
3230,512.1,1.4,54900,0
3231,507.3,1.4,54100,0
3232,504.4,1.4,53500,0
3233,498.8,1.4,42800,0
3234,493.3,1.4,39700,0
3235,491.6,1.4,39400,0
3236,488.7,2.4,38200,0
3237,482.5,3.3,41300,0
3238,477.4,4.1,42400,0
3239,498,3.3,53200,0
3240,484.3,3.7,43200,0
3241,479.2,3.3,52400,0
3242,468.8,4.5,52200,0
3243,462,4.4,46800,0
3244,452.4,4.3,49100,0
3245,452.8,4.9,38300,0
3246,450.4,4.8,44200,0
3247,447.4,4.6,39800,0
3248,440.9,4,39500,0
3249,439.4,4.3,33700,0
3250,431.4,4.5,29900,0
3251,428,5.1,24800,0
3252,431,4.9,34100,0
3253,430.8,5.5,39300,0
3254,413.2,4.3,50900,0
3255,414.3,4.7,42400,0
3256,417.6,5.2,42600,0
3257,421.4,5.4,35200,0
3258,412.9,5.4,37800,0
3259,410,6,42300,0
3260,398.5,5.7,43100,0
3261,405.2,6.7,42900,0
3262,408.9,4.6,35500,0
3263,410.7,4,30600,0
3264,408.6,3.4,18600,0
3265,401.3,4.3,18200,0
3266,394.4,6,18100,0
3267,392.6,6.1,44900,0
3268,389.2,3.6,95300,0
3269,380.1,3.2,133000,1
3270,393.1,2.1,129000,0
3271,383.2,1.9,126000,0
3272,387.5,2,115000,0
3273,394.3,3,113000,0
3274,387.1,3.7,138000,1
3275,383.1,4,132000,0
3276,384.7,4.2,134000,1
3277,396.9,5.1,137000,1
3278,393.9,5.4,132000,0
3279,382.7,5.2,140000,1
3280,371.3,4.5,126000,0
3281,384.8,3.2,114000,0
3282,386.6,3.5,121000,0
3283,380.6,3.8,85400,0
3284,379.8,4.8,91500,1
3285,385.4,3.5,107000,1
3286,380,3.9,93100,0
3287,384.9,2,87000,1
3288,390.2,3.3,65200,0
3289,379.5,2.3,47600,0
3290,386.9,3.9,45600,0
3291,399.4,7.2,57000,0
3292,408.8,7.1,83300,0
3293,411.9,9.6,65400,0
3294,393.6,6.2,62200,0
3295,389.5,4.9,72400,1
3296,377.5,5.8,74400,0
3297,369.3,8.7,51400,0
3298,360.7,4.5,85600,0
3299,354.7,3.1,110000,0
3300,377.6,7.5,113000,1
3301,366.6,4.3,99200,1
3302,367.5,3.6,101000,1
3303,374.1,2.6,92600,0
3304,375.4,2.1,108000,1
3305,415.9,3,98100,0
3306,456.6,5.9,102000,0
3307,453.8,9.2,43300,0
3308,460.2,7.6,79700,0
3309,465.4,6.9,85800,0
3310,457.5,8,21400,0
3311,,,-100000,3
3312,481.8,7.9,155000,0
3313,496.3,4.8,285000,0
3314,491.1,5.5,230000,1
3315,493.9,5.7,210000,0
3316,477.7,6,163000,1
3317,481.6,7.9,192000,1
3318,492.7,7.4,201000,0
3319,493.3,7.3,171000,0
3320,508.7,4.6,213000,0
3321,512.9,5.6,237000,0
3322,514,6.1,249000,0
3323,526.4,5.7,247000,0
3324,530.1,4.4,208000,0
3325,538.2,3.1,185000,0
3326,536.4,3.2,192000,0
3327,,,-100000,3
3328,544,2.7,114000,0
3329,524.5,3,127000,0
3330,513.6,3.1,129000,1
3331,501.9,3.1,139000,0
3332,507.8,3,141000,0
3333,508.1,3.3,161000,0
3334,497.8,3.2,145000,1
3335,497.6,3.2,161000,1
3336,493.4,2.9,154000,0
3337,485.8,2.7,146000,0
3338,498.5,4.4,180000,0
3339,498.9,9,249000,6
3340,497.5,3.4,186000,0
3341,500.5,4.1,166000,1
3342,500.5,2.4,221000,0
3343,508,2.7,234000,0
3344,489.9,2.1,217000,1
3345,494.3,2.2,200000,1
3346,480.8,2.2,187000,0
3347,468.3,1.9,189000,1
3348,458.1,4,149000,0
3349,440,1.3,122000,0
3350,439.3,1.3,138000,0
3351,419.4,1.1,112000,0
3352,411.9,1.1,105000,0
3353,408.6,1.2,116000,1
3354,,,-100000,9
3355,413.2,1.1,142000,0
3356,414,1.1,132000,0
3357,408.7,1.1,122000,1
3358,405.7,1.1,102000,1
3359,400.1,1,85800,0
3360,394,0.9,75500,0
3361,393.1,0.9,78300,0
3362,396.9,0.8,83200,0
3363,395.3,0.7,79600,0
3364,406.4,0.8,82100,0
3365,411.3,0.9,108000,1
3366,406.1,1.1,108000,0
3367,411.4,1,114000,1
3368,431.9,1.3,127000,0
3369,421.3,1.1,121000,1
3370,393.6,1.3,116000,0
3371,410,1.3,90600,0
3372,404.1,1.4,81900,1
3373,407.7,1.4,66300,0
3374,416.8,1.3,60500,0
3375,416,1.2,68100,0
3376,413.4,1.2,62100,0
3377,414.4,1.4,74700,1
3378,410.8,4.3,95700,0
3379,394.9,1.6,95500,1
3380,393,1.7,103000,0
3381,400.6,1.8,99100,0
3382,400.6,2,115000,1
3383,408.3,2.1,113000,0
3384,399.4,1.9,98700,1
3385,396,2.1,103000,0
3386,391.7,2.1,84100,0
3387,379.3,1.7,79500,1
3388,376.9,1.6,71600,0
3389,373.2,1.7,67100,0
3390,373.8,1.7,75000,0
3391,376.2,1.6,74800,1
3392,379.2,1.6,66300,0
3393,408.5,1.8,76600,0
3394,381.4,1.4,84500,0
3395,378.4,1.4,78900,0
3396,385.7,1.4,87000,0
3397,382.5,1.5,73800,0
3398,375.2,1.3,65500,1
3399,363.2,1.1,49300,0
3400,357.5,1.3,33000,0
3401,354.7,1.1,43200,0
3402,357,0.8,72500,0
3403,336,1.1,51500,1
3404,346.4,1.6,62800,1
3405,347.4,1.9,52400,0
3406,346.9,1.9,63900,1
3407,341,2,63800,1
3408,335.3,2.4,62000,0
3409,344.1,2.7,83900,0
3410,350.1,3,107000,0
3411,349.2,3.2,85300,0
3412,348.6,3.2,76400,1
3413,363.3,1.8,82600,0
3414,357.5,1.8,94600,0
3415,354.3,1.9,54500,0
3416,331.8,1.3,58300,1
3417,325.3,1.1,36700,0
3418,321.5,1,45100,0
3419,321.8,1.1,46100,0
3420,319.9,1.7,34200,0
3421,325.3,4.3,25100,0
3422,328,6.1,25700,0
3423,327.9,6.1,22800,0
3424,,,-100000,3
3425,323.6,6.8,19900,0
3426,327.9,5.5,24400,0
3427,328.5,5.6,25400,0
3428,328.1,5.7,30200,0
3429,328.7,4.9,26400,0
3430,335.5,4.2,30800,0
3431,338,4.2,32000,0
3432,337.5,4.4,34700,0
3433,336.1,4.2,34000,0
3434,333.2,4.2,35600,0
3435,333.8,3.9,38700,0
3436,334.7,4.1,34200,0
3437,334.3,4.4,33900,0
3438,334.8,4.5,45600,0
3439,336.7,4.6,48700,0
3440,335.8,5,48300,0
3441,341.1,5.7,36000,0
3442,340.3,5.4,39200,0
3443,340.6,5.4,40000,0
3444,341.8,5.6,38300,0
3445,340.4,5.3,39500,0
3446,342.5,5.5,48800,0
3447,345.5,5.3,54000,0
3448,345.6,5,54200,0
3449,346.8,4.3,60100,0
3450,349.1,4.4,55300,0
3451,351,4.8,69600,0
3452,351.9,4.7,99200,0
3453,346,4.9,84000,0
3454,346,4.8,70900,0
3455,348.6,4.2,57200,0
3456,355.6,4.8,58100,0
3457,348.1,4.1,56800,0
3458,347,3.7,50400,0
3459,346.4,3.9,51600,0
3460,338.2,4.7,43500,0
3461,332,4.5,37100,0
3462,327.2,3.3,45700,0
3463,329.6,3.4,52200,0
3464,326.7,3.7,44700,0
3465,327.6,3.8,45800,1
3466,332.2,3.2,51700,0
3467,,,-100000,3
3468,331.9,3,49700,0
3469,331.1,3.6,50900,0
3470,333.8,2.9,52000,0
3471,331.7,3,56900,0
3472,333.3,3.1,49300,0
3473,329.7,3,52200,0
3474,318.5,3,71800,1
3475,313.1,3,67200,1
3476,311,3.1,67000,0
3477,315.8,2.4,77400,0
3478,310,3,81400,0
3479,327.4,2.2,72100,0
3480,311.6,3.8,56200,0
3481,315.2,4,41800,0
3482,313.3,4.2,53900,0
3483,316.5,5,36100,0
3484,316.7,5.4,32300,0
3485,318,6.1,39600,0
3486,318.7,6.9,42100,0
3487,316.8,7.3,45200,1
3488,307.4,7.7,50000,0
3489,303.6,6.5,44200,0
3490,302.2,6.3,38500,0
3491,292.1,6.2,25400,0
3492,294.7,7.2,25400,0
3493,304.7,8.7,31200,0
3494,,,-100000,3
3495,346,7.9,60200,1
3496,346,6.6,64400,1
3497,341.5,6,53200,0
3498,339.2,5.5,60000,0
3499,336.1,4.9,51000,0
3500,336.3,5,48700,1
3501,333.6,4.9,46800,0
3502,330.5,5.4,55400,0
3503,328.8,4.5,44100,0
3504,324.7,3.5,44600,0
3505,329.7,4.2,51100,0
3506,329.8,3.9,53400,0
3507,326.7,3.7,64500,1
3508,,,-100000,3
3509,336,23.9,155000,1
3510,323.1,10.5,87400,1
3511,316.6,9,84500,0
3512,309.9,7.7,81400,0
3513,318.9,7.8,79900,0
3514,327.8,9.2,33400,0
3515,326.3,12.2,27300,0
3516,329.8,9.5,25000,0
3517,330,10.9,31300,0
3518,320.9,9.6,33900,0
3519,316.8,15.7,35200,0
3520,310.2,19,58400,0
3521,297.8,19.9,94700,0
3522,,,-100000,9
3523,312.8,2.2,89600,1
3524,305.5,2.6,66000,0
3525,310.2,3.4,49200,0
3526,308.5,1.7,96900,0
3527,309.9,2.1,81200,1
3528,320.4,4.6,42600,0
3529,325.6,5.3,41900,0
3530,333.5,9.6,59400,0
3531,323.9,6.9,49000,0
3532,322.1,5.8,58700,0
3533,331.6,7.6,50600,0
3534,333.1,8.8,48400,0
3535,336.8,7.8,52600,0
3536,338.1,10.1,49100,0
3537,335.6,9.4,42100,0
3538,340.9,11.2,51900,1
3539,341.2,10.6,53000,0
3540,338,8.5,51100,0
3541,340.6,7.7,50000,0
3542,344.1,8.9,51700,0
3543,344.1,9.2,54300,0
3544,348.7,16.6,81300,0
3545,,,-100000,9
3546,353.6,12.5,75000,0
3547,351.3,10.8,99000,0
3548,353.1,11,86300,0
3549,351.4,9,70600,0
3550,367.7,10.3,92400,0
3551,365.7,10.1,112000,0
3552,365.1,8.6,93000,0
3553,376.5,7.9,96400,0
3554,378.1,8,113000,0
3555,372.7,8.5,108000,1
3556,378.3,8.4,126000,0
3557,381.5,9.5,127000,0
3558,388.2,8.6,121000,0
3559,381,9.2,120000,1
3560,372.7,10,109000,0
3561,386.8,8.1,107000,0
3562,398.6,6.5,95100,0
3563,384.9,7.2,106000,0
3564,384.6,6.5,90300,0
3565,398.5,6.5,83900,0
3566,402.1,7.2,121000,0
3567,398.9,6.7,125000,0
3568,402.4,6.3,106000,0
3569,,,-100000,3
3570,399.2,9,96100,0
3571,387.3,5.8,106000,1
3572,427,6.5,97800,1
3573,410,6.2,68500,0
3574,401.6,5.7,66500,0
3575,390.2,5.2,60100,0
3576,380.9,5.4,69100,0
3577,381.3,5.2,55300,0
3578,389,5.3,49700,0
3579,392.1,5.5,69500,0
3580,371.6,4.6,81800,0
3581,376.8,4.9,75400,0
3582,399.9,5.9,58600,0
3583,396,4.7,59200,0
3584,403.7,5.2,59300,1
3585,394.2,5.3,70500,0
3586,390.7,5.4,91700,0
3587,399.4,5.3,88400,0
3588,392.8,5.7,96200,0
3589,389.7,5.4,84500,0
3590,404.8,5.5,78300,0
3591,,,-100000,3
3592,391.1,4.9,69700,0
3593,388.7,5,72200,0
3594,387.1,6.4,73300,0
3595,389.4,5.2,71800,0
3596,385.9,4.8,77000,0
3597,385.6,5.4,69300,0
3598,381.6,4.2,70600,0
3599,387.6,6,66200,0
3600,385.2,4.2,59800,0
3601,379.8,4.1,50800,0
3602,369.2,4.6,56400,0
3603,355.1,3.7,67500,0
3604,357.5,3.8,64600,0
3605,357.8,3.8,63000,0
3606,352.4,3.8,62200,0
3607,354.9,3.8,61100,0
3608,351.1,4.1,63600,0
3609,349.5,4.1,62500,0
3610,347.4,3.8,70800,0
3611,346.3,4,66500,0
3612,348.1,4.2,67500,0
3613,361,6.6,60100,0
3614,358.4,6.8,63500,0
3615,351.3,5.5,52000,0
3616,380.1,5.5,43200,0
3617,370.2,5.6,33000,0
3618,365.2,5.8,32300,0
3619,361.8,5.7,28700,0
3620,369.6,5.9,34000,0
3621,346.2,6.5,50100,0
3622,343.9,5.8,45300,0
3623,350.6,5.6,39400,0
3624,355.7,6.2,56600,0
3625,356.2,4.3,75800,0
3626,355.1,3.7,67900,1
3627,349.7,3.7,57700,0
3628,347.8,4.1,47100,0
3629,352.1,4.9,47300,0
3630,355.3,4.7,44200,0
3631,342.7,4.9,55900,0
3632,346.1,4.7,49300,0
3633,343.4,4.2,30300,0
3634,342.4,4.2,32400,0
3635,338.5,3.2,36300,0
3636,333.7,2.6,46900,0
3637,340.1,3.6,52500,0
3638,338.9,3.9,29100,0
3639,339.9,5.4,45200,0
3640,338.1,4.9,63900,0
3641,342.4,4.2,55400,0
3642,343.9,4.2,36900,0
3643,344.4,4.6,35600,0
3644,340.1,3.9,42600,0
3645,349.8,4.9,29300,0
3646,343.5,4.5,30800,0
3647,343.8,4.1,26000,0
3648,344.8,4.2,22700,0
3649,349.1,5.7,19100,0
3650,347.2,4.8,41500,0
3651,347.4,4.7,31700,0
3652,340.3,4.6,32800,0
3653,336.4,4.1,31800,0
3654,335.2,4,34300,0
3655,335.6,3.4,29300,0
3656,334.7,3.1,31600,0
3657,337.7,3.5,32100,0
3658,334.4,3.4,33000,0
3659,331.6,2.9,33600,0
3660,338.1,3.7,38500,0
3661,341.3,4.8,45700,0
3662,331.1,3.2,33600,0
3663,336,4.1,30600,0
3664,345.2,5.1,77000,0
3665,335.6,3.8,32000,0
3666,336.4,4.3,34800,0
3667,329.7,3.2,31000,0
3668,328.1,2.8,53100,0
3669,331,3.4,39800,0
3670,325.7,2.9,42200,0
3671,329.5,3.5,30800,0
3672,328.2,3.3,35600,0
3673,325.8,2.7,33900,0
3674,340.5,5.3,50700,0
3675,323.1,2.7,35200,0
3676,338.1,12.2,67900,0
3677,333,19.5,111000,0
3678,333,12.2,108000,0
3679,324,15,61700,0
3680,327.2,7.7,82600,0
3681,325.2,4.1,39300,0
3682,342.9,8.9,44700,0
3683,330.6,11.9,74700,0
3684,321.3,14.7,48000,0
3685,336.4,26.4,126000,0
3686,327.2,25.3,90600,0
3687,,,-100000,9
3688,343.9,23.9,75300,1
3689,325.4,13.7,64100,0
3690,321.4,2.7,30600,0
3691,320.3,2.7,29300,0
3692,316.2,2.2,29100,0
3693,311.8,1.7,36600,0
3694,310.5,1.8,48000,0
3695,308.9,1.8,41100,0
3696,306.5,1.6,34800,0
3697,301.8,1.6,54700,0
3698,309.4,15.6,91500,0
3699,283.2,17.8,97700,0
3700,295.6,1.7,117000,0
3701,,,-100000,9
3702,263.1,6.2,30800,0
3703,261.4,1.5,34500,0
3704,265.3,2.2,44500,0
3705,274.4,8.6,64700,1
3706,258,2.9,22800,0
3707,259.7,2.2,29600,0
3708,273.4,2,30600,0
3709,264.2,6.8,29300,0
3710,259,12.9,31800,0
3711,,,-100000,9
3712,272.5,3.3,38300,0
3713,270.9,19.1,50200,0
3714,269.2,4.1,38200,0
3715,263.4,1.1,17100,0
3716,264.2,1.1,22600,0
3717,265.5,1,31600,0
3718,260,1.1,26300,0
3719,261.6,1.1,22600,0
3720,263.6,1.1,19300,0
3721,270.3,1.2,24100,0
3722,280.4,22.2,30700,0
3723,274.2,15,33700,0
3724,272.8,1.3,34900,0
3725,270.3,1.5,25700,0
3726,268.4,1.6,24600,0
3727,284.4,1.9,34700,0
3728,294.1,2.2,37600,0
3729,290.9,3.4,37700,0
3730,287.4,3,31000,0
3731,281.9,2.9,23200,0
3732,274.6,2.5,22700,0
3733,271.1,2.6,23900,0
3734,268.8,5.7,27900,0
3735,268.1,2.1,24000,0
3736,,,-100000,3
3737,268,2,20100,0
3738,,,-100000,9
3739,277.8,3.1,22200,0
3740,275.4,2.8,24500,0
3741,274.2,3.5,20600,0
3742,282.4,4.8,19100,0
3743,280.5,5.2,19100,0
3744,280.2,5.5,14600,0
3745,288,7.4,13100,0
3746,293.6,8,22600,0
3747,303.5,9.4,22900,0
3748,306.2,8.9,21800,0
3749,313.6,9.3,23400,0
3750,307.6,8.5,19300,0
3751,316.2,9.4,23800,0
3752,320.7,10.9,30400,0
3753,326.3,6.2,40100,0
3754,331.7,6.7,51800,0
3755,337,8.2,65900,0
3756,337.6,6.8,74100,0
3757,333.3,5.8,73500,0
3758,339.5,8.1,74500,0
3759,339.3,6.4,68300,0
3760,348.5,20.3,84900,0
3761,,,-100000,9
3762,326.4,10.7,57900,0
3763,330.6,6.4,52500,0
3764,323.2,8.1,61200,0
3765,328.3,6.1,54000,0
3766,321.7,5.2,60000,0
3767,319.8,4.4,51600,0
3768,307.6,4,36800,0
3769,305.8,2.9,54200,1
3770,315.8,5.8,78600,0
3771,308.4,4.2,41700,0
3772,309.1,3.7,46800,1
3773,317.6,3.3,58000,1
3774,312.1,5,63500,1
3775,312.8,6.3,51400,0
3776,337,12.5,72400,0
3777,334.8,14.9,55800,0
3778,341.9,18.1,57500,0
3779,343.6,22.8,50600,0
3780,342.3,21.7,50200,1
3781,339.5,22,42900,0
3782,338.4,16.4,49300,0
3783,354.5,16.4,57600,0
3784,365.3,17.7,111000,1
3785,355.4,26.8,118000,1
3786,363.7,22.5,145000,0
3787,378.3,23.8,158000,1
3788,378.5,18.9,169000,0
3789,387.4,23.8,163000,1
3790,388.4,15,166000,0
3791,448.8,9.3,337000,0
3792,472.8,8.5,303000,0
3793,477.2,9.8,290000,0
3794,487.2,11.3,361000,1
3795,457.8,12.7,341000,0
3796,454.2,13.2,306000,1
3797,444.3,10.6,276000,1
3798,503.9,12.4,427000,0
3799,536.4,8.5,463000,0
3800,557.1,8.7,403000,0
3801,576.4,7.4,407000,0
3802,645.5,2.8,281000,0
3803,629.4,2.3,308000,1
3804,635.3,2.7,260000,0
3805,649,2.6,234000,0
3806,652.1,2.4,165000,0
3807,625.2,3.1,200000,0
3808,642.4,4,270000,6
3809,620,2.8,273000,1
3810,,,-100000,9
3811,,,-100000,9
3812,621.7,2.5,197000,0
3813,622.8,2,215000,0
3814,634.2,2.3,196000,0
3815,624,2.5,183000,1
3816,629.4,2.7,182000,0
3817,636.1,2.6,201000,0
3818,629.2,6.1,270000,0
3819,597.1,3.2,228000,0
3820,617.9,3.2,222000,0
3821,594.7,3.2,228000,1
3822,604.5,2.7,220000,0
3823,606,2.6,217000,0
3824,611,3.1,169000,1
3825,613.8,2.7,180000,0
3826,630.3,2.5,207000,1
3827,638.6,3,281000,0
3828,635.5,3,259000,0
3829,,,-100000,9
3830,642.8,2.5,202000,0
3831,652.3,2.2,201000,1
3832,633.3,2.2,202000,0
3833,,,-100000,9
3834,,,-100000,9
3835,614.3,1.8,166000,0
3836,603.2,2.2,165000,1
3837,604.7,2.2,177000,0
3838,608.8,2.5,171000,0
3839,617.5,2.3,174000,0
3840,635.8,1.8,245000,0
3841,632.4,1.8,233000,1
3842,631.2,1.9,216000,0
3843,642.2,2.2,236000,0
3844,637.4,3.8,266000,0
3845,636.9,6.6,213000,0
3846,,,-100000,9
3847,,,-100000,3
3848,653.7,5.8,376000,0
3849,630,7,202000,0
3850,,,-100000,9
3851,615.7,5.8,237000,0
3852,610.4,6.7,286000,1
3853,647.8,1.8,166000,0
3854,637.7,1.8,150000,0
3855,647.8,1.9,133000,0
3856,639.5,2.1,124000,0
3857,,,-100000,3
3858,,,-100000,9
3859,616.1,1.8,178000,0
3860,614.1,2,169000,0
3861,614,2,168000,0
3862,606.8,2.1,163000,1
3863,598.5,2.1,147000,0
3864,598.8,2,125000,0
3865,607.8,1.7,144000,0
3866,601.7,2.7,137000,0
3867,597,3.2,190000,0
3868,592.4,3.6,175000,1
3869,,,-100000,9
3870,590.5,5.9,183000,0
3871,591.1,1.5,143000,0
3872,567.9,2.2,132000,0
3873,561.3,2.3,135000,0
3874,570.1,1.9,140000,0
3875,570,1.5,143000,0
3876,575.4,2,125000,0
3877,571.2,1.5,123000,0
3878,571.4,1.9,119000,0
3879,565.5,1.9,112000,0
3880,556.4,1.4,130000,0
3881,545.1,1.3,127000,0
3882,534.3,2.2,136000,0
3883,522.7,1.7,124000,0
3884,514.9,2,103000,1
3885,504.2,1.9,108000,0
3886,497.1,2.1,87700,0
3887,494.5,2.3,73300,0
3888,492.9,2.7,62600,0
3889,487.1,2.5,56300,0
3890,481.2,2.5,57200,0
3891,481,3.7,55500,0
3892,468.8,2.1,68200,0
3893,468.3,3.4,53500,1
3894,464.1,2.4,52600,0
3895,461.7,3.4,54000,0
3896,456.3,4.4,45500,0
3897,451.9,4.9,48100,0
3898,450.6,5.2,44800,0
3899,460.5,9.1,82000,0
3900,463.7,9.4,71000,0
3901,455.3,12.8,50900,0
3902,461.9,18.3,54900,0
3903,,,-100000,3
3904,456,16.7,64900,0
3905,456.3,14.7,66700,0
3906,,,-100000,9
3907,478.1,4.9,192000,0
3908,502.7,4.9,195000,0
3909,525.3,3.9,218000,0
3910,513.5,3.8,230000,1
3911,499.4,3,169000,0
3912,496.5,3.3,127000,0
3913,500.5,3.1,108000,0
3914,487.4,4.4,95100,0
3915,477,4.5,88300,0
3916,484,3.9,79600,0
3917,463.4,5.8,63400,0
3918,496.5,3.6,114000,0
3919,493.5,3.8,130000,0
3920,485.1,3.8,100000,0
3921,479,4,99700,0
3922,481.6,4.4,69800,0
3923,469.7,4.2,65700,0
3924,461.7,4.2,74900,0
3925,472.8,3.1,71000,0
3926,467.1,2.9,69900,0
3927,473.2,2.4,62800,0
3928,459,2.9,89900,0
3929,453.1,3.2,94800,0
3930,458.3,6.2,77200,0
3931,464.7,8.2,57600,0
3932,490.5,6.2,59200,0
3933,489.9,7.3,62500,0
3934,476,10.9,87500,0
3935,475.2,11.9,92600,0
3936,470,8.2,86500,0
3937,454.5,8.9,66400,0
3938,445.7,8.1,88000,0
3939,454.2,7.6,145000,0
3940,471.9,6.2,196000,0
3941,483.1,6.3,193000,0
3942,497.5,8.9,164000,0
3943,510.4,8.2,195000,0
3944,539.7,6,276000,0
3945,556.2,4.3,279000,1
3946,556.3,6.5,321000,0
3947,560.3,5.5,325000,1
3948,590.9,5.5,324000,1
3949,582.7,6.1,331000,0
3950,587.3,6.8,300000,1
3951,567.1,4.8,236000,0
3952,574.2,4.3,265000,0
3953,567.5,5,261000,0
3954,561,8.6,260000,0
3955,547.5,5.2,228000,0
3956,565.5,3.6,187000,0
3957,567.2,3.5,159000,1
3958,579.2,3.4,130000,0
3959,584.1,2.5,161000,1
3960,594.5,2.3,183000,0
3961,588.5,1.9,201000,1
3962,584.2,3,168000,1
3963,593,2.1,165000,1
3964,590,1.6,169000,0
3965,585.6,1.8,172000,1
3966,575.9,1.9,161000,0
3967,573,1.8,165000,0
3968,571.9,1.3,132000,0
3969,572.2,1.5,129000,0
3970,568.1,1.6,132000,0
3971,584,1.7,113000,0
3972,579.9,1.8,102000,0
3973,571.2,1.7,105000,0
3974,553.9,1.6,137000,0
3975,566.5,2.6,89900,0
3976,578.6,2.5,99800,0
3977,554.7,3,102000,0
3978,529.3,3.3,76700,0
3979,524.4,3.4,54300,0
3980,512,2.9,116000,0
3981,531.1,2.6,84300,1
3982,518.2,2.6,142000,0
3983,528.9,3.5,141000,0
3984,520.2,2.9,149000,0
3985,513,2.6,144000,0
3986,517,5.2,175000,0
3987,500.2,2.3,149000,0
3988,498.4,2.3,140000,0
3989,497.6,2.9,128000,0
3990,502.1,3.2,115000,0
3991,492.1,3.7,114000,0
3992,493.3,3.3,113000,0
3993,486.5,3.6,134000,0
3994,,,-100000,3
3995,485.5,2.9,173000,1
3996,478.5,2.6,127000,1
3997,481.1,2.5,147000,0
3998,507.1,2.2,154000,1
3999,491.6,2.3,130000,0
4000,488.9,2.2,135000,0
4001,530.9,3.2,179000,0
4002,563.8,3.4,198000,0
4003,554.2,3.5,191000,0
4004,550.2,3.9,196000,0
4005,543.9,4.6,225000,0
4006,524.7,3.5,193000,0
4007,527.8,4.7,200000,1
4008,520.6,3.2,170000,0
4009,525.2,3.2,182000,0
4010,520.2,6.7,228000,0
4011,516,2.5,147000,0
4012,507.6,1.9,103000,0
4013,513.6,1.6,94300,0
4014,515.8,1.6,106000,0
4015,503.3,2,102000,0
4016,492.7,2.4,70600,0
4017,491.7,2.2,81100,0
4018,474.3,2.4,70800,0
4019,472.1,2.4,70400,0
4020,454.4,1.9,75200,0
4021,464.7,2.8,80000,0
4022,465.3,3.3,63700,0
4023,463.9,3.2,57800,0
4024,455.1,3.2,56100,0
4025,452.5,3,52800,0
4026,464.2,3.6,71200,0
4027,448.6,2.9,55000,0
4028,437.7,2.8,63700,0
4029,425.9,2.6,79800,0
4030,431.2,2.2,115000,1
4031,442.9,2.1,116000,0
4032,442.2,2.6,92500,0
4033,440.8,2.6,90600,0
4034,446.7,3.3,182000,0
4035,431.1,2.6,81300,0
4036,429.7,2.8,75100,0
4037,426.6,2.8,76500,0
4038,424.8,2.7,97400,0
4039,422.9,2.8,105000,0
4040,423.8,2.4,106000,0
4041,425.4,2.1,93400,0
4042,432.4,2.2,74400,0
4043,417.2,2.1,115000,0
4044,411.4,2,127000,0
4045,407.4,1.8,114000,1
4046,410,1.8,112000,1
4047,432.6,2.1,66900,1
4048,412.9,1.8,110000,0
4049,420.6,1.8,74300,0
4050,418.5,2,56500,0
4051,421.1,1.9,50400,0
4052,416.1,2.3,77000,1
4053,409.3,1.7,118000,1
4054,397.2,1.9,146000,1
4055,405.3,1.8,135000,0
4056,403.4,1.9,126000,0
4057,397,1.9,129000,0
4058,398.9,2,134000,1
4059,394.6,1.7,130000,1
4060,388.3,1.7,106000,0
4061,386.3,2,94400,1
4062,376.1,2.5,69100,0
4063,370,2.1,66600,0
4064,361,2.2,57700,0
4065,365.3,3.2,44800,0
4066,360.7,2.1,32200,0
4067,356,1.9,33800,0
4068,355,1.9,28400,1
4069,352.8,1.9,23700,1
4070,354.8,2.1,19200,0
4071,352.4,1.8,35500,0
4072,347,1.8,47300,0
4073,348.4,1.9,41800,0
4074,347.3,1.8,35700,0
4075,341.7,3.4,38400,0
4076,343.1,2.3,25000,0
4077,333.1,1.4,49400,1
4078,327.5,1.3,45700,0
4079,325.6,0.9,60100,0
4080,329.6,0.9,52500,0
4081,327.4,1.1,44600,0
4082,330.7,1.8,30100,0
4083,323.1,1,59100,0
4084,321.3,1.2,46100,0
4085,324.5,1.3,39900,0
4086,335.5,0.9,71000,1
4087,339.5,0.5,87000,0
4088,335,0.6,68100,0
4089,334.5,0.5,65400,0
4090,318.7,0.6,66000,0
4091,341.5,0.3,84100,0
4092,343.8,0.4,85800,0
4093,323.9,0.7,69800,0
4094,349.7,0.3,87800,0
4095,345.6,0.3,80700,0
4096,309.9,1.6,62600,0
4097,292,2.4,18900,0
4098,299.8,2.7,15000,0
4099,296.3,2.5,16600,0
4100,296.8,2.7,22700,0
4101,297.9,3.6,16500,0
4102,283.1,3,22500,0
4103,284.2,3.3,12200,0
4104,290.4,3.6,14300,0
4105,294.6,4,13200,0
4106,301.5,4.7,14800,0
4107,290.3,4,12500,0
4108,285.6,4.2,12000,0
4109,283.6,4.2,18000,0
4110,285.1,4.2,12400,0
4111,281.9,4.4,14100,0
4112,280.6,4.2,13900,0
4113,279.6,4.4,12700,0
4114,279.4,4.6,12300,0
4115,278.4,4.7,12800,0
4116,277.6,4.7,11900,0
4117,278.5,5.5,11800,0
4118,299.8,12.2,28100,0
4119,352.6,30,43100,0
4120,347.6,24.3,50000,1
4121,345.1,24.5,50300,1
4122,341.1,13.7,61200,0
4123,356.9,25.2,54000,0
4124,350.1,15.1,67500,1
4125,353.9,9.2,87500,0
4126,360.7,8,97900,1
4127,,,-100000,9
4128,360.3,8.6,106000,0
4129,360.8,8.6,111000,1
